TICKER_YEAR,TICKER,YEAR,ACCOCI,ASSETS,ASSETSC,ASSETSNC,CASHNEQ,DEBT,EQUITY,LIABILITIES,LIABILITIESC,LIABILITIESNC,CAPEX,DEPAMOR,NCF,NCFF,NCFI,NCFO,NCFX,PRICE,SHARESBAS,DPS,EBIT,EPS,EPSDIL,INTEXP,NETINC,NETINCCMN,NETINCDIS,PREFDIVIS,REVENUE,SHARESWA,SHARESWADIL,TAXEXP,ASSETSAVG,ASSETTURNOVER,BVPS,CURRENTRATIO,DE,DILUTIONRATIO,DIVYIELD,EBITDA,EBITDAMARGIN,EBT,EPSDILGROWTH1YR,EPSGROWTH1YR,EQUITYAVG,FCF,FCFPS,INTERESTBURDEN,LEVERAGERATIO,MARKETCAP,NCFOGROWTH1YR,NETINCGROWTH1YR,NETMARGIN,PAYOUTRATIO,PB,PE,PE1,PS,PS1,REVENUEGROWTH1YR,ROA,ROE,ROS,SHARESWAGROWTH1YR,SPS,TAXEFFICIENCY,WORKINGCAPITAL
ABC_2011,ABC,2011,-50868000,14982671000,11375041000,3607630000,1825990000,1364952000,2866858000,12115813000,10875264000,1240549000,-155274000,106969000,167808000,-787722000,-212418000,1167948000,0,37.27,269256615,0.43,1203266000,2.59,2.54,76148000,706624000,706624000,0,0,78695659000,272471000,277717000,420494000,14662933750,5.3669791,10.76018646,1.04595539,4.22616432,1.01925343,0.01153743,1310235000,0.01664939,1127118000,0.14414414,0.1460177,3041243500,1012674000,3.71663039,0.93671557,4.82136131,10035194041,0.05351138,0.10973886,0.0089792,0.16602317,3.50041545,14.20160374,14.38996139,0.12751903,0.12904135,0.01181847,0.04819117,0.23234706,0.01529012,-0.03467395,288.8221462,0.62692992,499777000
ABC_2012,ABC,2012,-32657000,15442256000,11058464000,4383792000,1066608000,1395931000,2454842000,12987414000,11265586000,1721828000,-133292000,140515000,-759382000,-1116882000,-947949000,1305449000,0,38.71,251636854,0.52,1267067000,2.84,2.8,92569000,718986000,718986000,-42375000,0,78080806000,252906000,256903000,455512000,15703287500,4.97225858,10.10872,0.98161463,5.29052949,1.01580429,0.01343322,1407582000,0.01802725,1174498000,0.1023622,0.0965251,2808907750,1172157000,4.63475362,0.9269423,5.59053159,9740862618,0.1177287,0.01749445,0.00920823,0.18309859,3.96802019,13.54805604,13.63028169,0.12475361,0.12538282,-0.00781305,0.0457857,0.2559664,0.01622764,-0.07180581,308.7344942,0.61216452,-207122000
ABC_2013,ABC,2013,-35483000,18918638000,14393651000,4524987000,1231006000,1396606000,2319745000,16598893000,14870635000,1728258000,-202450000,170793000,164398000,-740987000,117260000,788125000,0,61.1,230903118,0.84,838627000,1.88,1.84,73897000,433707000,433707000,-59728000,0,87959167000,231067000,235345000,331023000,16776233250,5.24308202,10.06619686,0.96792444,7.15548174,1.01851411,0.01374795,1009420000,0.01147601,764730000,-0.34285714,-0.33802817,2355363500,585675000,2.53465445,0.91188335,7.12256654,14108180510,-0.39628051,-0.39677963,0.00493078,0.44680851,6.08178076,32.52928938,32.5,0.16039466,0.1605085,0.12651459,0.02585247,0.18413591,0.00953428,-0.08635224,380.6652053,0.56713742,-476984000
ABT_2004,ABT,2004,1323732000,28767494000,10734485000,18033009000,1225628000,6780617000,14325783000,14441711000,6825644000,7616067000,-1291633000,0,230504000,-438320000,-3923390000,4306023000,184271000,46.65,1557392303,1.84,4334702000,2.07,2.06,149087000,3235851000,3235851000,0,0,19680016000,1560557000,1570611000,949764000,28017808500,0.70241097,9.1891554,1.57266992,1.00809226,1.00644257,0.03944266,4334702000,0.22025907,4185615000,0.17714286,0.17613636,13404758750,3014390000,1.9316116,0.96560617,2.09013896,72652350935,0.27200158,0.17529138,0.16442319,0.88888889,5.07144014,22.45231654,22.53623188,3.6916815,3.69918317,0.13886787,0.11549265,0.24139569,0.22025907,-0.00144483,12.61089214,0.77308854,3908841000
ABT_2005,ABT,2005,2961095000,29141203000,11386028000,17755175000,2893687000,6633514000,14415271000,14725932000,7415514000,7310418000,-1207493000,0,1668059000,-2592316000,-720087000,5047404000,-193954000,39.43,1551228337,0.52,4861275000,2.17,2.16,241355000,3372065000,3372065000,0,0,22337808000,1552457000,1564103000,1247855000,28661647250,0.77936232,9.31450716,1.53543342,1.02155083,1.00750166,0.01318793,4861275000,0.21762543,4619920000,0.04854369,0.04830918,14309440250,3839911000,2.47344113,0.9503515,2.00298871,61164933328,0.17217302,0.04209526,0.15095774,0.23963134,4.2430651,18.13871717,18.17050691,2.73817974,2.74034854,0.1350503,0.11765077,0.23565317,0.21762543,-0.00519045,14.38868065,0.72989684,3970514000
ABT_2006,ABT,2006,2649055000,36178172000,11281883000,24896289000,521192000,12410925000,14054186000,22123986000,11951195000,10172791000,-1337818000,0,-2372495000,3621927000,-11397629000,5262089000,73966000,48.71,1534863822,0.56,2692542000,1.12,1.12,416172000,1716755000,1716755000,0,0,22476322000,1529848000,1536724000,559615000,33017702750,0.68073549,9.16446057,0.94399623,1.57419192,1.00449456,0.01149661,2692542000,0.1197946,2276370000,-0.48148148,-0.48387097,14828809500,3924271000,2.56513784,0.84543528,2.22659161,74763216770,0.04253375,-0.49088911,0.0763806,0.5,5.31964048,43.54914753,43.49107143,3.3263101,3.31543996,0.00620088,0.05199499,0.1157716,0.1197946,-0.01456337,14.69186612,0.75416343,-669312000
ABT_2007,ABT,2007,8708403000,39713924000,14042733000,25671191000,2456384000,12213704000,17778540000,21935384000,9103278000,12832106000,-1656207000,0,1935192000,-2312632000,-1136277000,5183843000,200258000,56.15,1545272517,0.61,5062790000,2.34,2.31,593142000,3606314000,3606314000,0,0,25914238000,1543082000,1560057000,863334000,37693793000,0.68749351,11.49828934,1.5426018,1.23381245,1.01100071,0.01086376,5062790000,0.19536712,4469648000,1.0625,1.08928571,15759998500,3527636000,2.28609756,0.88284286,2.39173836,86767051830,-0.01486976,1.10065734,0.13916342,0.26068376,4.88043742,24.05976069,23.9957265,3.34823859,3.34349226,0.15295723,0.09567395,0.22882705,0.19536712,0.00865053,16.79381783,0.80684519,4939455000
ABT_2008,ABT,2008,-2774324000,42419204000,17042559000,25376645000,4112022000,11445302000,17479551000,24939653000,11591908000,13347745000,-1287724000,0,1655638000,-3485902000,-2087491000,6994620000,-115160000,53.37,1551582176,0.67,6531263000,3.16,3.12,528474000,4880719000,4880719000,0,0,29527552000,1545355000,1560753000,1122070000,42355876750,0.69712999,11.27272968,1.47021172,1.42679025,1.00996405,0.01255387,6531263000,0.22119216,6002789000,0.35064935,0.35042735,18440933000,5706896000,3.69293528,0.91908548,2.29684023,82807940733,0.3493117,0.3533816,0.16529372,0.21202532,4.73741807,16.96634056,16.88924051,2.8044296,2.7931742,0.13943354,0.11523121,0.26466768,0.22119216,0.00147303,19.10729379,0.81307522,5450651000
ABT_2009,ABT,2009,2871987000,52581623000,23313891000,29267732000,8809339000,16455914000,23144294000,-23101192000,13049489000,-36150681000,-1089048000,0,4697317000,1002019000,-3698710000,7275160000,118848000,53.99,1546738426,0.75,7713430000,3.71,3.69,519656000,5745838000,5745838000,0,0,30764707000,1546983000,1555126000,1447936000,48874014250,0.62946962,14.94672037,1.78657501,-0.99813768,1.00526379,0.01389146,7713430000,0.25072334,7193774000,0.18269231,0.17405063,20575440000,6186112000,3.99882352,0.93262971,2.37535694,83508407620,0.04010797,0.17725237,0.18676719,0.20215633,3.60816397,14.53372121,14.55256065,2.71442233,2.71485154,0.04189833,0.11756427,0.27925711,0.25072334,0.00105348,19.88690697,0.79872373,10264402000
ABT_2010,ABT,2010,-3587766000,60573852000,22317529000,38256323000,5520861000,18918283000,22676802000,-22588473000,17262434000,-39850907000,-1015075000,0,-5160968000,-1087741000,-12188315000,8735981000,-620893000,47.91,1545815965,0.83,6265969000,2.98,2.96,553135000,4626172000,4626172000,0,0,35166721000,1546400000,1556022000,1086662000,56171874000,0.62605568,14.65705981,1.2928379,-0.99610487,1.00622219,0.01732415,6265969000,0.17817894,5712834000,-0.19783198,-0.1967655,21213135500,7720906000,4.99282592,0.91172395,2.64797601,74060042883,0.20079572,-0.19486557,0.13154971,0.27852349,3.2658945,16.0089255,16.07718121,2.10596953,2.1067652,0.14308649,0.08235744,0.21808054,0.17817894,-0.00037686,22.74102496,0.80978583,5055095000
ABT_2011,ABT,2011,-1230000000,60276893000,23768774000,36508119000,6812820000,15414577000,-2000000,88000000,15480228000,-15392228000,-1491000000,0,3165000000,-6423000000,661000000,8970000000,-43000000,56.23,1557795578,0.9,5197000000,3.03,3.01,359000000,4728000000,4728000000,0,0,21407000000,1557000000,1567000000,110000000,60890168250,0.35156743,-0.00128078,1.5354279,-44,1.00642261,0.01600569,5197000000,0.24277106,4838000000,0.01689189,0.01677852,18902575750,7479000000,4.80346821,0.93092169,3.22126302,87594845351,0.02678795,0.02201129,0.22086233,0.2970297,-43797.42268,18.52682854,18.55775578,4.09187861,4.08978886,-0.39127108,0.077648,0.25012464,0.24277106,0.00685463,13.74887604,0.97726333,8288546000
ABT_2012,ABT,2012,-4591000000,67235000000,31323000000,35912000000,10802000000,20476000000,26721000000,-26629000000,13280000000,-39909000000,-1795000000,0,3989000000,195000000,-5560000000,9314000000,40000000,65.5,1580667737,0.96,6584000000,3.76,3.72,347000000,5963000000,5963000000,0,0,21494000000,1575000000,1592000000,274000000,63692082250,0.33746738,16.94847527,2.35865964,-0.99655702,1.01079365,0.01465649,6584000000,0.30631804,6237000000,0.2358804,0.24092409,25918956500,7519000000,4.77396825,0.94729648,2.45735519,1.04E+11,0.03835006,0.26120981,0.27742626,0.25531915,3.87462059,17.36269273,17.42021277,4.81686688,4.79959523,0.00406409,0.09362231,0.23006327,0.30631804,0.01156069,13.64698413,0.95606862,18043000000
ABT_2013,ABT,2013,-2012000000,42953000000,19247000000,23706000000,3475000000,6561000000,25171000000,17782000000,9507000000,8275000000,-1145000000,0,-7327000000,-6696000000,-3929000000,3324000000,-26000000,38.33,1546185646,0.56,2871000000,1.64,1.62,157000000,2576000000,2576000000,0,0,21848000000,1558000000,1574000000,138000000,43168859000,0.50610557,16.23000426,2.02450826,0.7064479,1.01026958,0.01460997,2871000000,0.13140791,2714000000,-0.56451613,-0.56382979,23447871750,2179000000,1.39858793,0.94531522,1.8410566,59265295811,-0.64311789,-0.56800268,0.11790553,0.34146341,2.354507,23.00671421,23.37195122,2.71261881,2.73334584,0.01646971,0.05967265,0.10986072,0.13140791,-0.01079365,14.02310655,0.94915254,9740000000
ACN_2010,ACN,2010,-386292000,12835253000,9563625000,3271628000,4838292000,1588000,2835746000,9999507000,6567604000,3431903000,-234423000,0,296630000,-2429026000,-273765000,3091620000,-92199000,36.6,637270034,0,2929046000,2.79,2.66,14677000,2060459000,2060459000,0,0,23094078000,637170234,767013385,853910000,12206954500,1.89187876,4.4511499,1.45618174,3.52623507,1.20378094,0,2929046000,0.12683104,2914369000,0.09016393,0.09411765,2900284750,2857197000,4.48419723,0.99498915,4.20888139,23324083244,-0.02170178,0.06310825,0.08922023,0,8.22502553,11.31984827,13.11827957,1.00995949,1.00980133,-0.00331838,0.16879386,0.71043335,0.12683104,0.02273334,36.24475339,0.70700004,2996021000
ACN_2011,ACN,2011,-134380000,15731510000,11471183000,4260327000,5701078000,4419000,3878951000,11852559000,7906589000,3945970000,-396959000,0,862786000,-2121504000,-703387000,3441739000,245938000,53.59,644422858,0,3527022000,3.53,3.39,15000000,2553240000,2553240000,0,0,27352914000,645631170,743211312,958782000,14349506500,1.90619197,5.99132378,1.45083841,3.05560936,1.15113914,0,3527022000,0.12894502,3512022000,0.27443609,0.26523297,3523764250,3044780000,4.71597429,0.99574712,4.07220957,34534620960,0.11324775,0.23916079,0.09334435,0,8.90308255,13.52580289,15.18130312,1.26255729,1.26492462,0.18441247,0.17793225,0.72457742,0.12894502,0.01327893,42.36616085,0.727,3564594000
ACN_2012,ACN,2012,-678148000,16665415000,12587931000,4077484000,6640526000,33000,4145833000,12519582000,8109205000,4410377000,-365997000,0,939448000,-2558855000,-535385000,4256852000,-223164000,61.6,634800693,0,3919235000,3.97,3.84,15061000,2824933000,2824933000,0,0,29777985000,643132601,727386654,1079241000,15825067750,1.88169716,6.51853663,1.55230149,3.01979892,1.13100573,0,3919235000,0.13161518,3904174000,0.13274336,0.12464589,4121687500,3890855000,6.04984881,0.99615716,3.83946327,39103722689,0.23683173,0.10641107,0.09486649,0,9.43205447,13.84235403,15.5163728,1.31317558,1.33041132,0.0886586,0.17851001,0.68538263,0.13161518,-0.00386996,46.30147026,0.72356739,4478726000
ACN_2013,ACN,2013,-1052746000,16867049000,11844178000,5022871000,5631885000,25600000,4960186000,11906863000,8160990000,3745873000,-352227000,0,-1008641000,-3065629000,-1156215000,3303128000,-89925000,72.25,768742776,0,4353329000,5.08,4.93,14035000,3554519000,3554519000,0,0,30394285000,645536995,713340470,784775000,16539389250,1.83769089,7.72258723,1.45131632,2.4004872,1.10503422,0,4353329000,0.14322854,4339294000,0.28385417,0.27959698,5061008750,2950901000,4.57123453,0.99677603,3.2680025,55541665566,-0.22404443,0.25826666,0.11694695,0,11.19749654,15.62564881,14.22244094,1.82737201,1.53450058,0.0206965,0.21491235,0.70233409,0.14322854,0.00373857,47.08372291,0.81914685,3683188000
ACN_2014,ACN,2014,-871948000,17930452000,11904442000,6026010000,4921305000,26733000,5732035000,12198417000,8158079000,4040338000,-316344000,0,-710580000,-3165416000,-1056411000,3486085000,25162000,81.06,783626735,0,4315322000,4.64,4.52,17621000,3175958000,3175958000,0,0,31874678000,634216250,692389966,1121743000,16951495750,1.88034605,9.08160641,1.45922122,2.12811279,1.09172536,0,4315322000,0.13538402,4297701000,-0.0831643,-0.08661417,5383953000,3169741000,4.99788676,0.99591664,3.14852224,63520783139,0.05538901,-0.10650133,0.0996389,0,11.08171585,20.00051107,17.46982759,1.99282901,1.61286552,0.04870629,0.18735562,0.58989334,0.13538402,-0.01753694,50.25837481,0.73898999,3746363000
ACT_2004,ACT,2004,9518000,3237483000,1370186000,1867297000,298653000,587653000,2236949000,1000534000,255629000,744905000,-68568000,106666000,-19390000,-120730000,-206929000,308269000,0,32.81,109502360,0,248893000,1.37,1.26,13330000,150018000,150018000,0,0,1640551000,109174000,124727000,85545000,3189157500,0.514415171,20.41514789,5.360056958,0.447276178,1.142460659,0,355559000,0.216731452,235563000,-0.275862069,-0.271276596,2176298750,239701000,2.195586861,0.946442849,1.465404279,3592772432,0.174282046,-0.257626968,0.091443667,0,1.606103864,23.94894234,23.94890511,2.189979118,2.183412122,0.125421034,0.04704001,0.068932632,0.151713053,0.015685472,15.02693865,0.636848741,1114557000
ACT_2005,ACT,2005,-834000,3077187000,1353543000,1723644000,467451000,587935000,2100469000,976718000,245670000,731048000,-81834000,206726000,168798000,-273060000,116355000,325503000,0,32.51,110815000,0,234458000,1.32,1.22,14524000,138557000,138557000,0,0,1646203000,104949000,120021000,81377000,3117671500,0.528023238,20.71407158,5.509598242,0.46499996,1.143612612,0,441184000,0.26800097,219934000,-0.031746032,-0.03649635,2139777500,243669000,2.321784867,0.938052871,1.457007329,3602595650,0.055905719,-0.076397499,0.084167627,0,1.71513869,26.00082024,24.62878788,2.188427339,2.07258278,0.003445184,0.044442463,0.064752994,0.142423504,-0.03869969,15.6857426,0.629993544,1107873000
ACT_2006,ACT,2006,1073000,3760577000,1261676000,2498901000,154171000,1231204000,1680388000,2080189000,689929000,1390260000,-23473000,218346000,-313280000,634774000,-1419419000,471365000,0,26.03,102468000,0,-388867000,-4.37,-4.37,22082000,-445005000,-445005000,0,0,1979244000,101761000,101761000,34056000,3326977250,0.594907585,16.51259778,1.828704113,1.237921837,1,0,-170521000,-0.086154613,-410949000,-4.581967213,-4.310606061,2030473000,447892000,4.40141115,1.056785482,1.638523265,2667242040,0.448112613,-4.211710704,-0.224835846,0,1.587277486,-5.993734992,-5.956521739,1.34760648,1.338308379,0.202308585,-0.13375655,-0.21916322,-0.196472492,-0.030376659,19.44992679,1.082871597,571747000
ACT_2007,ACT,2007,2392000,3472027000,1173776000,2298251000,204554000,905649000,1849465000,1622562000,444927000,1177635000,-61500000,253600000,50400000,-312500000,-64300000,427200000,0,27.14,103629000,0,268700000,1.38,1.27,44500000,141000000,141000000,0,0,2496700000,102300000,117000000,83200000,3490565750,0.71527087,18.06082889,2.638131649,0.87731425,1.143695015,0,522300000,0.209196139,224200000,-1.290617849,-1.315789474,1783808250,365700000,3.574780059,0.834387793,1.956805475,2812491060,-0.093695968,-1.316850372,0.056474546,0,1.520705209,19.94674511,19.66666667,1.126483382,1.112036688,0.261441237,0.040394598,0.07904437,0.107622061,0.005296725,24.4056696,0.628902765,728849000
ACT_2008,ACT,2008,-3200000,3677900000,1458400000,2219500000,507600000,877900000,2108600000,1569300000,482000000,1087300000,-100500000,170700000,303000000,-20200000,-93400000,416600000,0,26.57,104608000,0,386500000,2.32,2.09,28200000,238400000,238400000,0,0,2535500000,102800000,117700000,119900000,3538171250,0.716613137,20.45198836,3.025726141,0.744237883,1.144941634,0,557200000,0.219759416,358300000,0.645669291,0.68115942,2008171000,316100000,3.074902724,0.927037516,1.761887434,2779434560,-0.024812734,0.690780142,0.094024847,0,1.318142161,11.65870201,11.45258621,1.096207675,1.07726129,0.015540513,0.067379441,0.11871499,0.152435417,0.004887586,24.66439689,0.66536422,976400000
ACT_2009,ACT,2009,1900000,5903500000,1769500000,4134000000,201400000,1457800000,3023100000,2880400000,1047900000,1832500000,-68900000,189000000,-306200000,353100000,-1036100000,376800000,0,39.61,106140000,0,396800000,2.11,1.96,34200000,222000000,222000000,0,0,2793000000,105000000,116400000,140600000,4382650000,0.637285661,27.53278689,1.688615326,0.952796798,1.108571429,0,585800000,0.209738632,362600000,-0.062200957,-0.090517241,2432350000,307900000,2.932380952,0.913810484,1.801817173,4204205400,-0.095535286,-0.068791946,0.079484425,0,1.39069346,18.93786216,18.77251185,1.505265091,1.489097744,0.101557878,0.050654285,0.09126976,0.142069459,0.021400778,26.6,0.612244898,721600000
ACT_2010,ACT,2010,-2500000,5686600000,1786700000,3899900000,282800000,1016100000,3282600000,2404000000,808000000,1596000000,-64800000,281900000,81400000,-411300000,-74100000,571000000,-4200000,51.65,125309000,0,335800000,1.51,1.48,84100000,184400000,184400000,0,0,3566900000,122400000,124200000,67300000,5784325000,0.616649307,26.68780488,2.211262376,0.732346311,1.014705882,0,617700000,0.173175587,251700000,-0.244897959,-0.28436019,3182700000,506200000,4.135620915,0.749553306,1.817427027,6472209850,0.515392781,-0.169369369,0.051697552,0,1.9716718,35.0987519,34.20529801,1.814519569,1.772396198,0.277085571,0.03187926,0.057938229,0.094143374,0.165714286,29.14133987,0.732618196,978700000
ACT_2011,ACT,2011,-76500000,6698300000,2569700000,4128600000,209300000,1033000000,3562500000,3135800000,1839500000,1296300000,-138700000,447900000,-73500000,16400000,-719000000,632000000,-2900000,60.34,127158396,0,539600000,2.1,2.06,81800000,260900000,260900000,0,0,4584400000,124500000,126500000,196900000,6407625000,0.715460096,28.54567308,1.396955694,0.880224561,1.016064257,0,987500000,0.215404415,457800000,0.391891892,0.390728477,3473525000,493300000,3.962248996,0.848406227,1.844703867,7672737615,0.106830123,0.414859002,0.056910392,0,2.153750909,29.40872984,28.73333333,1.673662336,1.638672454,0.285261712,0.040717114,0.075111018,0.117703516,0.017156863,36.82248996,0.569899519,730200000
ACT_2012,ACT,2012,36800000,14114800000,3838300000,10276500000,319000000,6433300000,3856400000,10258400000,2749300000,7509100000,-138500000,578600000,109700000,5189600000,-5749000000,665800000,3300000,86,127756777,0,360800000,0.77,0.76,116700000,97300000,97300000,0,0,5914900000,125800000,128400000,146800000,8517650000,0.694428628,30.58207772,1.396100826,2.6600975,1.020667727,0,939400000,0.158819253,244100000,-0.631067961,-0.633333333,3691575000,527300000,4.191573927,0.676552106,2.307321401,10987082822,0.053481013,-0.627060176,0.016449982,0,2.84905166,112.919659,111.6883117,1.857526386,1.829075724,0.290223366,0.011423339,0.026357314,0.060998495,0.010441767,47.01828299,0.398607128,1089000000
ADBE_2004,ADBE,2004,-2289000,1958632000,1551029000,407603000,259061000,0,1423477000,535155000,443887000,91268000,0,81867000,132539000,-224518000,-351312000,704803000,3566000,31.48,477254056,0.01,608645000,0.94,0.91,0,450398000,450398000,0,0,1666581000,477658000,495626000,158247000,1776018250,0.93838056,2.96751833,3.49419785,0.37594917,1.03761687,0.00031766,690512000,0.4143285,608645000,0.65454545,0.64912281,1282242250,704803000,1.47553898,1,1.38508792,15023957683,0.62720947,0.69103866,0.27025269,0.03191489,10.55440845,33.35707015,33.4893617,9.01483797,9.02246806,0.28718462,0.25359987,0.35125812,0.36520577,0.0195649,3.48906749,0.74000115,1107142000
ADBE_2005,ADBE,2005,-914000,2440315000,2008578000,431737000,420818000,0,1864326000,575989000,480395000,95594000,0,82775000,161757000,-246596000,-348399000,758389000,-1637000,34.97,494127574,0.01,765776000,1.23,1.19,0,602839000,602839000,0,0,1966321000,489921000,508070000,162937000,2397484000,0.82016022,3.78441152,4.18109681,0.30895294,1.03704475,0.00028596,848551000,0.43154246,765776000,0.30769231,0.30851064,1859736250,758389000,1.54798223,1,1.2891527,17279641263,0.07602976,0.33845843,0.30658219,0.00813008,9.2685728,28.66377468,28.43089431,8.78780284,8.7129911,0.17985324,0.25144652,0.32415295,0.38944608,0.02567318,4.01354708,0.78722629,1528183000
